"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-04;2026-09-04
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-04;"2026-09-05 al 2026-09-07";12,1500;-;-;-;-;15;4.190;-;-;-;-;-;-;-;-;-;-;-;-;15;19.061;-;-;-;-;-;-;-;-;30;23.251
2026-09-04;"2026-09-05 al 2026-09-07";12,2000;-;-;-;-;-;-;20;77.942;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;9.014;-;-;56;86.956
2026-09-04;"2026-09-05 al 2026-09-07";12,2500;53;72.463;40;136.814;-;-;-;-;-;-;-;-;-;-;3;34.200;-;-;-;-;-;-;-;-;-;-;-;-;96;243.477
2026-09-04;"2026-09-05 al 2026-09-07";12,2600;-;-;-;-;-;-;-;-;-;-;-;-;18;11.685;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;11.685
2026-09-04;"2026-09-05 al 2026-09-07";12,2700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;19.970;1;19.970
2026-09-04;"2026-09-05 al 2026-09-07";12,3000;2;77.396;2;49.325;-;-;-;-;-;-;-;-;-;-;2;54.718;-;-;-;-;-;-;-;-;-;-;-;-;6;181.439
2026-09-04;"2026-09-05 al 2026-09-07";12,3200;6;7.096;-;-;-;-;-;-;-;-;-;-;24;79.559;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;86.654
2026-09-04;"2026-09-05 al 2026-09-07";12,3500;10;75.372;1;17.315;-;-;31;174.578;-;-;4;8.299;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46;275.564
2026-09-04;"2026-09-05 al 2026-09-07";12,3800;-;-;2;6.065;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6.065
2026-09-04;"2026-09-05 al 2026-09-07";12,4000;-;-;-;-;3;56.800;-;-;-;-;1;33.630;-;-;1;12.150;2;1.059.005;-;-;-;-;-;-;3;28.183;-;-;10;1.189.768
2026-09-04;"2026-09-05 al 2026-09-07";12,4300;1;94.746;-;-;-;-;-;-;-;-;-;-;19;112.819;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;207.565
2026-09-04;"2026-09-05 al 2026-09-07";12,4460;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;2;1
2026-09-04;"2026-09-05 al 2026-09-07";12,4500;2;41;9;1.316.419;1;100;1;26.641;29;553.384;3;41;140;4.547.229;1;1.000.000;460;2.959.242;-;-;-;-;-;-;1;28.785;-;-;647;10.431.882
2026-09-04;"2026-09-05 al 2026-09-07";12,4510;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;1;3
2026-09-04;"2026-09-05 al 2026-09-07";12,4800;3;23.501;4;136.051;-;-;-;-;-;-;-;-;1;427.829;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;587.381
2026-09-04;"2026-09-05 al 2026-09-07";12,5000;6;5.444.303;2;144.925;-;-;1;99.956;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;68.078;-;-;13;5.757.262
2026-09-04;"2026-09-05 al 2026-09-07";12,5200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-09-04;"2026-09-05 al 2026-09-07";12,5400;-;-;-;-;-;-;-;-;-;-;-;-;1;480.402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;480.402
2026-09-04;"2026-09-05 al 2026-09-07";12,5500;5;1.200.222;8;49.230;-;-;-;-;-;-;-;-;3;4;2;101.850;1;1.800;-;-;-;-;-;-;-;-;-;-;19;1.353.105
2026-09-04;"2026-09-05 al 2026-09-07";12,5600;-;-;1;421.000;-;-;-;-;-;-;-;-;-;-;1;1.031.979;-;-;-;-;-;-;-;-;-;-;-;-;2;1.452.979
2026-09-04;"2026-09-05 al 2026-09-07";12,5650;-;-;-;-;-;-;-;-;-;-;1;185.815;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;185.815
2026-09-04;"2026-09-05 al 2026-09-07";12,5800;3;769.895;444;79.697;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;447;849.592
2026-09-04;"2026-09-05 al 2026-09-07";12,6000;-;-;-;-;-;-;2;2.599.980;-;-;-;-;6;2.595.290;5;624.859;-;-;-;-;-;-;-;-;2;104.608;-;-;15;5.924.737
2026-09-04;"2026-09-05 al 2026-09-07";12,6200;1;1.172.400;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.672.400
2026-09-04;"2026-09-05 al 2026-09-07";12,6300;-;-;-;-;-;-;-;-;-;-;-;-;1;324.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;324.000
2026-09-04;"2026-09-05 al 2026-09-07";12,6320;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;100.000;-;-;2;100.000
2026-09-04;"2026-09-05 al 2026-09-07";12,6400;-;-;-;-;-;-;1;599.960;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;479.905;-;-;2;1.079.865
2026-09-04;"2026-09-05 al 2026-09-07";12,6500;1;500.000;3;1.004.943;-;-;2;476.982;-;-;-;-;-;-;2;3.000.000;-;-;-;-;-;-;-;-;-;-;-;-;8;4.981.925
2026-09-04;"2026-09-05 al 2026-09-07";12,6510;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;109.940;-;-;-;-;-;-;-;-;-;-;-;-;1;109.940
2026-09-04;"2026-09-05 al 2026-09-07";12,6700;-;-;1;499.940;-;-;-;-;-;-;-;-;2;1.789.471;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2.289.411
2026-09-04;"2026-09-05 al 2026-09-07";12,6800;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-09-04;"2026-09-05 al 2026-09-07";12,7080;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;999.895;-;-;-;-;-;-;-;-;-;-;-;-;1;999.895
2026-09-04;"2026-09-05 al 2026-09-07";12,7100;-;-;-;-;-;-;-;-;-;-;1;472.287;-;-;3;739.847;-;-;-;-;-;-;-;-;-;-;-;-;4;1.212.134
2026-09-04;"2026-09-05 al 2026-09-07";12,7105;-;-;-;-;-;-;-;-;1;999.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;999.975
2026-09-04;"2026-09-05 al 2026-09-07";12,7150;-;-;-;-;-;-;-;-;-;-;-;-;1;1.499.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.499.975
2026-09-04;"2026-09-05 al 2026-09-07";12,7300;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-09-04;"2026-09-05 al 2026-09-07";12,7400;-;-;-;-;-;-;-;-;-;-;-;-;1;6.999.921;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6.999.921
2026-09-04;"2026-09-05 al 2026-09-07";12,7500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;449.932;-;-;-;-;-;-;-;-;-;-;-;-;1;449.932
2026-09-04;"2026-09-05 al 2026-09-07";12,7600;-;-;2;90.000;-;-;-;-;-;-;-;-;1;600.000;1;1.500.000;-;-;-;-;-;-;-;-;-;-;-;-;4;2.190.000
2026-09-04;"2026-09-05 al 2026-09-07";TOTAL;114;9.516.222;522;4.459.706;19;61.090;58;4.056.039;30;1.553.359;11;700.072;281;20.567.034;359;10.460.837;467;4.520.051;15;19.061;2;5.030;-;-;49;818.573;42;33.370;1.969;56.770.445
2026-09-04;"2026-09-05 al 2026-09-07";TCO;12,53;;12,56;;12,38;;12,59;;12,62;;12,65;;12,62;;12,59;;12,45;;12,15;;12,05;;-;;12,60;;11,56;;12,58;

