"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-02;2026-09-02
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-02;2026-09-03;11,8500;8;12.121;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;12.121
2026-09-02;2026-09-03;11,8600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.329;1;75;-;-;-;-;4;1.404
2026-09-02;2026-09-03;11,9200;-;-;-;-;-;-;-;-;-;-;-;-;11;2.038;1;2.899;-;-;-;-;-;-;-;-;-;-;-;-;12;4.937
2026-09-02;2026-09-03;11,9500;10;92.021;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;92.021
2026-09-02;2026-09-03;11,9600;1;200;-;-;22;5.170;-;-;-;-;-;-;-;-;-;-;-;-;13;2.080;-;-;-;-;-;-;-;-;36;7.450
2026-09-02;2026-09-03;12,0100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;6.911;-;-;26;6.911
2026-09-02;2026-09-03;12,0200;6;15.432;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;15.432
2026-09-02;2026-09-03;12,0600;33;73.672;12;15.029;-;-;-;-;16;86.535;-;-;-;-;1;7.265;-;-;-;-;-;-;-;-;-;-;-;-;62;182.502
2026-09-02;2026-09-03;12,1000;7;29.980;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;29.980
2026-09-02;2026-09-03;12,1200;1;10.000;-;-;-;-;-;-;-;-;-;-;19;53.148;-;-;1;816;-;-;-;-;-;-;-;-;-;-;21;63.964
2026-09-02;2026-09-03;12,1400;-;-;-;-;-;-;59;59.282;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59;59.282
2026-09-02;2026-09-03;12,1500;1;3.808;1;26.237;-;-;-;-;-;-;-;-;1;50.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;80.045
2026-09-02;2026-09-03;12,1600;1;1.050;1;1.000;-;-;-;-;-;-;4;7.596;-;-;1;47.387;1;300.000;-;-;-;-;-;-;-;-;1;34.715;9;391.748
2026-09-02;2026-09-03;12,2000;1;14.980;1;32.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;18.600;-;-;4;65.580
2026-09-02;2026-09-03;12,2400;-;-;-;-;-;-;-;-;-;-;-;-;16;116.790;-;-;-;-;-;-;-;-;-;-;1;4.430;-;-;17;121.220
2026-09-02;2026-09-03;12,2500;1;74.920;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;160.956;-;-;3;235.876
2026-09-02;2026-09-03;12,2550;1;24.999.980;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;24.999.980
2026-09-02;2026-09-03;12,2600;-;-;3;132.553;-;-;-;-;-;-;2;101;33;1.542.186;1;1.267;402;1.465.949;-;-;-;-;-;-;-;-;-;-;441;3.142.055
2026-09-02;2026-09-03;12,2900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;12.882;-;-;-;-;-;-;-;-;-;-;-;-;1;12.882
2026-09-02;2026-09-03;12,3000;1;80.000;405;553.048;-;-;-;-;-;-;-;-;-;-;-;-;2;90.000;-;-;-;-;-;-;3;210.431;-;-;411;933.479
2026-09-02;2026-09-03;12,3500;-;-;-;-;-;-;2;2.500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2.500.000
2026-09-02;2026-09-03;12,3600;-;-;1;187.540;-;-;-;-;-;-;-;-;8;87;1;200.000;-;-;-;-;-;-;-;-;-;-;1;199.930;11;587.557
2026-09-02;2026-09-03;12,3800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;73.915;-;-;-;-;-;-;-;-;-;-;-;-;1;73.915
2026-09-02;2026-09-03;12,3850;-;-;-;-;-;-;-;-;-;-;-;-;1;699.980;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;699.980
2026-09-02;2026-09-03;12,3900;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-09-02;2026-09-03;12,4000;-;-;1;299.915;-;-;1;150.000;-;-;-;-;1;199.975;1;400.000;-;-;-;-;-;-;-;-;-;-;-;-;4;1.049.890
2026-09-02;2026-09-03;12,4050;1;1.510.415;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6.462;-;-;2;1.516.877
2026-09-02;2026-09-03;12,4100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.500.000;-;-;2;1.500.000
2026-09-02;2026-09-03;12,4300;-;-;-;-;-;-;-;-;1;49.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;49.975
2026-09-02;2026-09-03;12,4325;-;-;-;-;-;-;-;-;1;1.500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000
2026-09-02;2026-09-03;12,4400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.599.905;-;-;1;1.599.905
2026-09-02;2026-09-03;12,4500;-;-;-;-;-;-;1;199.983;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.044.312;-;-;2;2.244.295
2026-09-02;2026-09-03;12,4550;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.043.442;-;-;-;-;-;-;-;-;-;-;-;-;1;2.043.442
2026-09-02;2026-09-03;12,4716;-;-;-;-;-;-;-;-;1;1.700.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.700.000
2026-09-02;2026-09-03;12,5000;-;-;-;-;-;-;1;500.000;-;-;-;-;2;599.950;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.099.950
2026-09-02;2026-09-03;12,5100;-;-;-;-;-;-;-;-;1;130.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;130.000
2026-09-02;2026-09-03;12,5200;-;-;-;-;-;-;1;45.825;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;45.825
2026-09-02;2026-09-03;12,5500;-;-;-;-;-;-;3;859.556;-;-;1;739.963;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;5;2.099.520
2026-09-02;2026-09-03;12,5520;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;269.663;-;-;-;-;-;-;-;-;-;-;-;-;1;269.663
2026-09-02;2026-09-03;12,5800;-;-;1;2.158;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.158
2026-09-02;2026-09-03;TOTAL;75;26.918.665;426;1.249.481;22;5.170;68;4.314.646;20;3.466.510;8;748.365;154;4.363.172;213;3.414.526;406;1.856.765;13;2.080;3;1.329;2;500.075;39;5.552.007;40;243.776;1.489;52.636.568
2026-09-02;2026-09-03;TCO;12,26;;12,32;;11,96;;12,41;;12,45;;12,54;;12,29;;12,37;;12,25;;11,96;;11,86;;12,55;;12,42;;12,26;;12,32;

