"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-17;2026-08-17
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-08-17;2026-08-18;11,5200;1;49.875;-;-;-;-;-;-;1;90.000;-;-;1;99.980;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;239.855
2026-08-17;2026-08-18;11,5300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;12.882;-;-;-;-;-;-;-;-;-;-;1;12.882
2026-08-17;2026-08-18;11,5400;1;16.216;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;16.216
2026-08-17;2026-08-18;11,5500;2;600.000;2;239.292;-;-;-;-;-;-;-;-;3;1.186.783;-;-;1;500.000;-;-;-;-;-;-;1;83.505;-;-;9;2.609.580
2026-08-17;2026-08-18;11,5600;7;1.649.408;-;-;-;-;-;-;-;-;-;-;15;75.692;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;1.725.100
2026-08-17;2026-08-18;11,5650;1;699.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;699.975
2026-08-17;2026-08-18;11,5656;-;-;-;-;-;-;-;-;-;-;-;-;1;7.299.936;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7.299.936
2026-08-17;2026-08-18;11,5700;5;1.801.758;-;-;-;-;-;-;1;78.000;-;-;4;1.563.297;2;238.450;14;324;-;-;-;-;-;-;-;-;-;-;26;3.681.829
2026-08-17;2026-08-18;11,5750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;863.297;-;-;-;-;-;-;-;-;-;-;1;863.297
2026-08-17;2026-08-18;11,5800;1;1;3;266.836;-;-;-;-;-;-;2;20;48;945.069;1;1;1;15.000;-;-;1;197;-;-;1;49.887;-;-;58;1.277.012
2026-08-17;2026-08-18;11,5850;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-08-17;2026-08-18;11,6000;-;-;-;-;-;-;-;-;-;-;1;305.258;1;1.000.000;1;1.000.000;1;87.444;-;-;-;-;-;-;-;-;-;-;4;2.392.702
2026-08-17;2026-08-18;11,6200;-;-;1;31.919;-;-;-;-;-;-;-;-;7;2.934;1;2.092.696;-;-;-;-;-;-;-;-;-;-;-;-;9;2.127.549
2026-08-17;2026-08-18;11,6400;-;-;1;1.500.000;-;-;-;-;-;-;-;-;1;349.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.849.975
2026-08-17;2026-08-18;11,6500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;20.258;-;-;-;-;-;-;-;-;-;-;3;20.258
2026-08-17;2026-08-18;11,6600;-;-;-;-;-;-;-;-;-;-;-;-;5;1.576;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1.576
2026-08-17;2026-08-18;11,6800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;216.200;-;-;-;-;-;-;-;-;2;322.709;-;-;11;538.909
2026-08-17;2026-08-18;11,7000;-;-;2;7.056;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;7.056
2026-08-17;2026-08-18;11,7700;-;-;-;-;-;-;-;-;-;-;-;-;1;221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;221
2026-08-17;2026-08-18;11,7900;-;-;2;5.020;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5.020
2026-08-17;2026-08-18;12,1500;-;-;-;-;-;-;-;-;-;-;-;-;1;82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;82
2026-08-17;2026-08-18;TOTAL;64;6.497.350;371;2.323.703;29;2.332;52;333.053;31;240.087;7;335.475;167;12.645.125;162;3.791.902;259;2.431.329;24;6.305;2;247;3;251;43;613.136;28;58.751;1.242;29.279.047
2026-08-17;2026-08-18;TCO;11,56;;11,59;;11,08;;11,48;;11,49;;11,58;;11,55;;11,58;;11,48;;11,28;;11,50;;11,18;;11,60;;10,50;;11,55;

