"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-29;2026-07-29
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-29;2026-07-30;11,6100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1
2026-07-29;2026-07-30;11,6400;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3
2026-07-29;2026-07-30;11,7000;39;100.392;29;109.156;13;1.291;46;182.946;27;3.769;1;700;-;-;1;279.915;5;2.455.872;16;25.950;-;-;-;-;1;22.905;-;-;178;3.182.897
2026-07-29;2026-07-30;11,7150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;149.975;-;-;-;-;-;-;-;-;-;-;1;149.975
2026-07-29;2026-07-30;11,7500;-;-;-;-;-;-;-;-;-;-;1;152.559;-;-;1;29.955;-;-;-;-;-;-;-;-;-;-;-;-;2;182.514
2026-07-29;2026-07-30;11,7900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;148;75.351;-;-;-;-;-;-;-;-;-;-;148;75.351
2026-07-29;2026-07-30;11,8000;6;97.701;6;3.477.420;5;26.722;-;-;-;-;5;805;80;1.004.224;1;300.000;10;9.570.310;-;-;6;6.397;-;-;-;-;76;113.341;195;14.596.920
2026-07-29;2026-07-30;11,8018;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
2026-07-29;2026-07-30;11,8100;1;7.081;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7.081
2026-07-29;2026-07-30;11,8200;-;-;1;1.177.456;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.177.456
2026-07-29;2026-07-30;11,8300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;25.940;-;-;-;-;-;-;-;-;-;-;-;-;1;25.940
2026-07-29;2026-07-30;11,8400;-;-;1;767.729;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;767.729
2026-07-29;2026-07-30;11,8490;-;-;1;1.294;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.294
2026-07-29;2026-07-30;11,8500;1;50.000;3;55.987;-;-;-;-;-;-;1;40.852;-;-;1;230.884;-;-;-;-;-;-;-;-;1;24.905;-;-;7;402.628
2026-07-29;2026-07-30;11,8700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;95;-;-;1;95
2026-07-29;2026-07-30;11,8800;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-07-29;2026-07-30;11,9000;2;754.370;43;19.491;-;-;-;-;-;-;1;67.850;1;600;-;-;-;-;-;-;-;-;-;-;1;79.905;-;-;48;922.216
2026-07-29;2026-07-30;11,9100;-;-;-;-;-;-;-;-;-;-;-;-;1;274.577;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;274.577
2026-07-29;2026-07-30;11,9200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;53.940;-;-;-;-;-;-;-;-;-;-;-;-;1;53.940
2026-07-29;2026-07-30;11,9500;1;106.517;-;-;1;98.000;-;-;-;-;-;-;1;599.880;-;-;-;-;-;-;-;-;-;-;2;151.388;-;-;5;955.785
2026-07-29;2026-07-30;11,9510;-;-;-;-;-;-;-;-;-;-;-;-;1;89.960;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;89.960
2026-07-29;2026-07-30;11,9520;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;55.995;-;-;1;55.995
2026-07-29;2026-07-30;11,9600;-;-;-;-;-;-;-;-;-;-;-;-;1;459.459;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;459.459
2026-07-29;2026-07-30;11,9800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.980;-;-;1;499.980
2026-07-29;2026-07-30;12,0000;3;455.405;3;1.574.319;-;-;4;868.774;-;-;1;60.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;2.958.497
2026-07-29;2026-07-30;12,0100;1;499.975;-;-;-;-;1;256.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;756.957
2026-07-29;2026-07-30;12,0200;1;200.000;-;-;-;-;-;-;-;-;-;-;1;300.000;1;1.999.899;-;-;-;-;-;-;-;-;-;-;-;-;3;2.499.899
2026-07-29;2026-07-30;12,0300;1;2.488.285;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.488.285
2026-07-29;2026-07-30;12,0330;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.940;-;-;-;-;-;-;-;-;-;-;-;-;1;499.940
2026-07-29;2026-07-30;12,0500;2;430.000;1;25.500;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;955.500
2026-07-29;2026-07-30;12,0600;-;-;-;-;-;-;-;-;-;-;-;-;1;239.997;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;239.997
2026-07-29;2026-07-30;12,1000;2;2.700.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2.700.000
2026-07-29;2026-07-30;12,1500;-;-;1;999.915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.905;-;-;2;1.099.820
2026-07-29;2026-07-30;12,2000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.905;-;-;1;99.905
2026-07-29;2026-07-30;12,2500;-;-;1;999.915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;999.915
2026-07-29;2026-07-30;TOTAL;71;8.978.675;91;9.214.129;19;126.013;51;1.308.703;27;3.769;13;329.802;368;3.801.257;234;3.788.154;280;12.769.237;16;25.950;6;6.397;5;102.330;52;1.091.580;76;113.341;1.309;41.659.337
2026-07-29;2026-07-30;TCO;12,01;;11,93;;11,92;;11,96;;11,70;;11,82;;11,82;;11,92;;11,77;;11,70;;11,80;;11,40;;11,96;;11,80;;11,89;

