"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-07;2026-07-07
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-07;2026-07-08;9,7500;2;1.524;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.750;-;-;-;-;-;-;-;-;-;-;4;3.274
2026-07-07;2026-07-08;9,7900;37;56.928;15;28.166;10;23.805;1;3.915;25;14.763;-;-;-;-;-;-;2;10.616;8;13.866;-;-;-;-;-;-;-;-;98;152.059
2026-07-07;2026-07-08;9,8000;3;24.851;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;939;-;-;-;-;-;-;-;-;-;-;4;25.790
2026-07-07;2026-07-08;9,8500;-;-;1;148.543;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;148.543
2026-07-07;2026-07-08;9,8700;1;62.538;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;62.538
2026-07-07;2026-07-08;9,8800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;14.947;-;-;-;-;-;-;-;-;-;-;1;14.947
2026-07-07;2026-07-08;9,8900;10;305.472;-;-;1;9.659;-;-;-;-;2;200;59;250.063;1;292;148;421.862;-;-;1;2.000;-;-;-;-;79;159.336;301;1.148.883
2026-07-07;2026-07-08;9,8990;-;-;1;58.615;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;58.615
2026-07-07;2026-07-08;9,9000;-;-;1;303.030;-;-;-;-;-;-;-;-;-;-;-;-;1;2.999.975;-;-;-;-;-;-;-;-;-;-;2;3.303.005
2026-07-07;2026-07-08;9,9001;-;-;-;-;-;-;-;-;-;-;-;-;1;391;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;391
2026-07-07;2026-07-08;9,9296;-;-;-;-;-;-;-;-;-;-;-;-;1;68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;68
2026-07-07;2026-07-08;9,9300;-;-;-;-;-;-;-;-;-;-;-;-;5;301.552;-;-;1;99.975;-;-;-;-;-;-;-;-;-;-;6;401.527
2026-07-07;2026-07-08;9,9400;1;493.713;-;-;-;-;-;-;-;-;-;-;1;299.982;-;-;1;1.108.125;-;-;-;-;-;-;-;-;-;-;3;1.901.820
2026-07-07;2026-07-08;9,9500;4;1.672.238;1;180.000;-;-;1;299.120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;109.900;-;-;8;2.261.258
2026-07-07;2026-07-08;9,9620;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.905;-;-;1;499.905
2026-07-07;2026-07-08;9,9700;-;-;1;99.945;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6.116;-;-;2;106.061
2026-07-07;2026-07-08;9,9800;1;1.020.000;-;-;-;-;1;500.000;-;-;-;-;2;494.208;-;-;-;-;-;-;-;-;-;-;3;1.579.970;-;-;7;3.594.179
2026-07-07;2026-07-08;10,0000;2;649.900;-;-;-;-;-;-;-;-;-;-;3;1.646.671;-;-;-;-;-;-;-;-;-;-;1;199.983;-;-;6;2.496.553
2026-07-07;2026-07-08;10,0200;1;999.960;-;-;-;-;-;-;-;-;-;-;-;-;1;1.001.429;-;-;-;-;-;-;-;-;-;-;-;-;2;2.001.389
2026-07-07;2026-07-08;10,0500;1;500.000;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;97.105;-;-;3;1.097.105
2026-07-07;2026-07-08;10,0600;-;-;-;-;-;-;-;-;-;-;-;-;1;431.808;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;431.808
2026-07-07;2026-07-08;10,1100;-;-;-;-;-;-;-;-;-;-;-;-;3;600.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;600.000
2026-07-07;2026-07-08;10,1300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.199.975;-;-;-;-;-;-;-;-;-;-;1;1.199.975
2026-07-07;2026-07-08;10,1600;-;-;-;-;-;-;-;-;-;-;-;-;1;649.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;649.975
2026-07-07;2026-07-08;TOTAL;65;5.791.895;20;818.300;11;33.464;29;1.336.920;25;14.763;2;200;545;6.275.603;141;1.041.185;159;5.858.183;9;13.867;1;2.000;3;107;20;2.513.272;79;159.336;1.109;23.859.096
2026-07-07;2026-07-08;TCO;9,97;;9,91;;9,82;;9,99;;9,79;;9,89;;9,95;;10,01;;9,95;;9,79;;9,89;;9,49;;9,97;;9,89;;9,96;

