"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-21;2026-09-21
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-21;2026-09-22;10,1000;59;14.194;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59;14.194
2026-09-21;2026-09-22;10,2000;-;-;1;6.268;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6.268
2026-09-21;2026-09-22;10,4000;1;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0
2026-09-21;2026-09-22;10,5000;-;-;13;39.980;34;3.945;26;9.491;11;651;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84;54.066
2026-09-21;2026-09-22;10,5997;-;-;-;-;-;-;-;-;-;-;-;-;1;149;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;149
2026-09-21;2026-09-22;10,6000;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;111;-;-;-;-;-;-;4;112
2026-09-21;2026-09-22;10,7000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;5.942;-;-;-;-;-;-;-;-;12;5.942
2026-09-21;2026-09-22;10,7500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138;1.398.032;-;-;-;-;-;-;-;-;-;-;-;-;138;1.398.032
2026-09-21;2026-09-22;10,8000;29;10.225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;10.225
2026-09-21;2026-09-22;10,9000;-;-;-;-;-;-;-;-;-;-;2;213;-;-;2;51.000;2;2.600;-;-;-;-;-;-;-;-;-;-;6;53.813
2026-09-21;2026-09-22;10,9900;-;-;-;-;-;-;-;-;-;-;-;-;1;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;42
2026-09-21;2026-09-22;11,0000;6;21.151;-;-;-;-;-;-;-;-;1;8;21;222.493;1;15;2;1.184.896;-;-;-;-;-;-;-;-;-;-;31;1.428.562
2026-09-21;2026-09-22;11,0014;-;-;-;-;-;-;-;-;-;-;-;-;1;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;29
2026-09-21;2026-09-22;11,0100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;613;-;-;-;-;-;-;-;-;-;-;1;613
2026-09-21;2026-09-22;11,1000;-;-;1;10.900;-;-;-;-;-;-;-;-;1;1;1;49.070;214;168.266;-;-;-;-;-;-;-;-;-;-;217;228.237
2026-09-21;2026-09-22;11,1250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;1;0
2026-09-21;2026-09-22;11,1700;-;-;1;4.954;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.954
2026-09-21;2026-09-22;11,2000;-;-;-;-;-;-;-;-;-;-;-;-;1;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;22
2026-09-21;2026-09-22;11,2100;-;-;2;7.500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;7.500
2026-09-21;2026-09-22;11,2300;-;-;-;-;-;-;-;-;-;-;-;-;16;140.628;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;140.628
2026-09-21;2026-09-22;11,2500;-;-;-;-;-;-;-;-;-;-;-;-;61;811.964;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61;811.964
2026-09-21;2026-09-22;11,3000;-;-;-;-;1;6.800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6.800
2026-09-21;2026-09-22;11,5000;3;523.771;744;280.622;1;54.000;1;30.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;749;888.394
2026-09-21;2026-09-22;11,5200;-;-;-;-;-;-;-;-;-;-;-;-;1;475.816;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;475.816
2026-09-21;2026-09-22;11,5300;-;-;-;-;-;-;-;-;-;-;-;-;3;572;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;572
2026-09-21;2026-09-22;11,6000;-;-;1;376;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;376
2026-09-21;2026-09-22;11,6499;-;-;-;-;-;-;-;-;-;-;-;-;1;93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;93
2026-09-21;2026-09-22;11,6500;1;500.000;1;82.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;582.000
2026-09-21;2026-09-22;11,7000;-;-;1;11.828;-;-;-;-;-;-;-;-;2;1.050.000;-;-;1;299.982;-;-;-;-;-;-;-;-;-;-;4;1.361.810
2026-09-21;2026-09-22;11,7500;-;-;1;100.418;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.418
2026-09-21;2026-09-22;11,8000;-;-;2;6.100;-;-;-;-;-;-;1;97.535;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;103.635
2026-09-21;2026-09-22;11,9000;-;-;1;56.850;-;-;1;250.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;25;-;-;3;306.875
2026-09-21;2026-09-22;11,9500;-;-;1;40.000;-;-;-;-;-;-;-;-;1;349.980;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;389.980
2026-09-21;2026-09-22;12,0000;-;-;10;104.942;-;-;-;-;-;-;-;-;-;-;2;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;12;2.104.942
2026-09-21;2026-09-22;12,0400;-;-;-;-;-;-;-;-;-;-;-;-;1;83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;83
2026-09-21;2026-09-22;12,0500;-;-;2;686.532;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;686.532
2026-09-21;2026-09-22;12,1000;2;399.900;1;49.925;-;-;-;-;-;-;-;-;-;-;1;999.925;-;-;-;-;-;-;-;-;1;25;-;-;5;1.449.775
2026-09-21;2026-09-22;12,1800;-;-;-;-;-;-;-;-;-;-;-;-;1;99.920;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.920
2026-09-21;2026-09-22;12,2000;1;299.980;1;221.311;-;-;1;499.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.021.273
2026-09-21;2026-09-22;12,2400;-;-;1;640;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;640
2026-09-21;2026-09-22;12,2500;-;-;1;179.900;-;-;-;-;-;-;-;-;1;299.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;479.875
2026-09-21;2026-09-22;12,2600;-;-;-;-;-;-;-;-;-;-;-;-;1;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;10
2026-09-21;2026-09-22;12,3000;-;-;2;399.900;-;-;1;449.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;849.875
2026-09-21;2026-09-22;12,3200;-;-;-;-;-;-;-;-;-;-;-;-;1;899.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;899.975
2026-09-21;2026-09-22;12,3500;-;-;2;1.040.000;-;-;2;1.813.628;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;3.353.628
2026-09-21;2026-09-22;12,4000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-09-21;2026-09-22;12,4050;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000
2026-09-21;2026-09-22;12,4200;-;-;-;-;-;-;-;-;-;-;-;-;2;1.162;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.162
2026-09-21;2026-09-22;12,4500;-;-;-;-;-;-;3;999.925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;999.925
2026-09-21;2026-09-22;12,5400;-;-;1;285;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;285
2026-09-21;2026-09-22;12,5800;-;-;-;-;-;-;-;-;-;-;-;-;1;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;56
2026-09-21;2026-09-22;12,6000;-;-;-;-;-;-;-;-;-;-;-;-;2;238;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;238
2026-09-21;2026-09-22;12,6400;-;-;-;-;-;-;-;-;-;-;-;-;1;1.157;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.157
2026-09-21;2026-09-22;TOTAL;103;1.769.222;791;3.331.232;36;64.745;35;4.053.001;11;651;4;97.756;177;6.901.898;149;4.564.317;222;2.656.357;12;5.942;3;111;-;-;47;9.159;45;20.478;1.635;23.474.870
2026-09-21;2026-09-22;TCO;11,78;;12,09;;11,42;;12,31;;10,50;;11,80;;11,96;;11,57;;11,61;;10,70;;10,60;;-;;9,91;;10,00;;11,90;

