"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-03;2026-09-03
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-03;2026-09-04;12,3500;-;-;2;31.270;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;31.270
2026-09-03;2026-09-04;12,3550;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-09-03;2026-09-04;12,3600;1;49.919;2;1.497.245;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.547.164
2026-09-03;2026-09-04;12,3700;7;1.932.722;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1.932.722
2026-09-03;2026-09-04;12,3800;1;18.480;2;47.196;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;100.000;-;-;5;165.676
2026-09-03;2026-09-04;12,4000;1;54.793;2;411.372;-;-;-;-;2;152.000;-;-;-;-;-;-;3;1.220.770;-;-;-;-;-;-;5;109.570;-;-;13;1.948.505
2026-09-03;2026-09-04;12,4200;-;-;487;100.111;-;-;-;-;-;-;-;-;8;204;5;63.203;2;372.580;-;-;-;-;-;-;-;-;-;-;502;536.098
2026-09-03;2026-09-04;12,4300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000
2026-09-03;2026-09-04;12,4500;3;5.167.749;-;-;-;-;-;-;-;-;-;-;1;199.980;-;-;-;-;-;-;-;-;-;-;1;29.870;-;-;5;5.397.599
2026-09-03;2026-09-04;12,4530;-;-;-;-;-;-;-;-;1;199.810;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;199.810
2026-09-03;2026-09-04;12,4600;1;120.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;120.000
2026-09-03;2026-09-04;12,4900;-;-;-;-;-;-;-;-;-;-;-;-;1;3.999.921;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3.999.921
2026-09-03;2026-09-04;12,5000;3;1.221.975;-;-;-;-;-;-;-;-;-;-;1;168.770;-;-;-;-;-;-;-;-;-;-;1;199.905;-;-;5;1.590.650
2026-09-03;2026-09-04;12,5100;-;-;-;-;-;-;-;-;1;119.000;-;-;3;589.592;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;708.592
2026-09-03;2026-09-04;12,5200;-;-;-;-;-;-;1;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;25
2026-09-03;2026-09-04;12,5950;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;250.000;-;-;-;-;-;-;-;-;-;-;-;-;1;250.000
2026-09-03;2026-09-04;12,6000;1;499.975;1;500.000;-;-;-;-;-;-;-;-;-;-;1;209.940;-;-;-;-;-;-;-;-;1;799.880;-;-;4;2.009.795
2026-09-03;2026-09-04;12,6200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;999.920;-;-;-;-;-;-;-;-;-;-;-;-;1;999.920
2026-09-03;2026-09-04;12,6300;-;-;1;360.402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;360.402
2026-09-03;2026-09-04;12,6500;-;-;-;-;-;-;1;172.383;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;172.383
2026-09-03;2026-09-04;12,6505;-;-;-;-;-;-;-;-;1;799.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;799.975
2026-09-03;2026-09-04;12,6600;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000
2026-09-03;2026-09-04;12,6750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.349.810;-;-;2;1.349.810
2026-09-03;2026-09-04;TOTAL;105;9.492.931;542;4.020.744;34;46.435;45;254.412;23;1.322.930;7;153.115;149;8.799.521;223;1.912.850;322;3.232.721;22;11.869;6;1.553;3;2;53;3.003.232;22;2.014;1.556;32.254.330
2026-09-03;2026-09-04;TCO;12,43;;12,40;;12,18;;12,50;;12,56;;12,19;;12,47;;12,50;;12,37;;12,02;;11,92;;11,92;;12,57;;10,50;;12,45;

